config_id,repeat,best_cost,best_cost_minutes,best_iteration,avg_cost_final_minutes,diversity_final,iterations_done,execution_time,big_shakes_count,big_shakes_at_iter,last_big_shake_iter,ants,iterations,alpha,beta,evaporation,patience,patience_big_shake,big_shake_evaporation,big_shake_duration,intensity_big_shake,tau_min,tau_max
96,9,80086.471,1334.7745,655,1673.8106,0.097,955,28.67,9,"[106, 206, 308, 408, 510, 612, 715, 815, 915]",915,40,4000,0.5,3.5,0.2,300,100,0.4,20,0.3,0.01,10.0
96,10,79364.5793,1322.743,626,1876.889,0.1284,926,27.8,9,"[113, 213, 315, 415, 516, 616, 717, 817, 917]",917,40,4000,0.5,3.5,0.2,300,100,0.4,20,0.3,0.01,10.0
97,1,82759.1391,1379.319,116,1968.6478,0.1546,416,12.54,4,"[109, 210, 310, 410]",410,40,4000,0.5,3.5,0.2,300,100,0.4,20,0.6,0.01,10.0
97,2,78970.7006,1316.1783,36,1743.1697,0.1117,336,10.1,3,"[107, 207, 307]",307,40,4000,0.5,3.5,0.2,300,100,0.4,20,0.6,0.01,10.0
97,3,75605.0095,1260.0835,186,1693.0793,0.1029,486,14.6,4,"[109, 211, 311, 411]",411,40,4000,0.5,3.5,0.2,300,100,0.4,20,0.6,0.01,10.0
97,4,74656.731,1244.2788,571,1689.8657,0.1121,871,26.12,8,"[112, 214, 315, 417, 517, 618, 718, 818]",818,40,4000,0.5,3.5,0.2,300,100,0.4,20,0.6,0.01,10.0
97,5,78269.1123,1304.4852,185,1663.7806,0.1097,485,14.58,4,"[110, 211, 311, 411]",411,40,4000,0.5,3.5,0.2,300,100,0.4,20,0.6,0.01,10.0
97,6,86021.2341,1433.6872,135,1855.93,0.1284,435,13.01,4,"[104, 205, 305, 405]",405,40,4000,0.5,3.5,0.2,300,100,0.4,20,0.6,0.01,10.0
97,7,79687.2025,1328.12,400,1734.5515,0.1184,700,21.0,6,"[107, 207, 311, 415, 515, 615]",615,40,4000,0.5,3.5,0.2,300,100,0.4,20,0.6,0.01,10.0
97,8,76296.7637,1271.6127,448,1759.656,0.1383,748,22.36,7,"[108, 209, 309, 411, 515, 615, 715]",715,40,4000,0.5,3.5,0.2,300,100,0.4,20,0.6,0.01,10.0
97,9,83551.0115,1392.5169,42,1778.0004,0.1042,342,10.26,3,"[108, 208, 308]",308,40,4000,0.5,3.5,0.2,300,100,0.4,20,0.6,0.01,10.0
97,10,84724.2003,1412.07,193,1773.2119,0.0844,493,14.77,4,"[105, 206, 306, 406]",406,40,4000,0.5,3.5,0.2,300,100,0.4,20,0.6,0.01,10.0
98,1,80782.1019,1346.3684,316,1801.3057,0.0974,616,18.48,2,"[259, 512]",512,40,4000,0.5,3.5,0.2,300,250,0.4,50,0.3,0.01,10.0
98,2,87272.7095,1454.5452,103,1751.1738,0.1044,403,12.13,1,[259],259,40,4000,0.5,3.5,0.2,300,250,0.4,50,0.3,0.01,10.0
98,3,83632.8963,1393.8816,51,1804.2956,0.1061,351,10.51,1,[258],258,40,4000,0.5,3.5,0.2,300,250,0.4,50,0.3,0.01,10.0
98,4,78804.5413,1313.409,50,1510.7091,0.0641,350,10.44,1,[261],261,40,4000,0.5,3.5,0.2,300,250,0.4,50,0.3,0.01,10.0
98,5,78791.5107,1313.1918,264,1704.0174,0.0943,564,17.06,2,"[258, 509]",509,40,4000,0.5,3.5,0.2,300,250,0.4,50,0.3,0.01,10.0
98,6,76248.434,1270.8072,538,1756.5879,0.0712,838,24.99,3,"[262, 514, 766]",766,40,4000,0.5,3.5,0.2,300,250,0.4,50,0.3,0.01,10.0
98,7,83643.6879,1394.0615,135,1611.6862,0.0643,435,13.01,1,[262],262,40,4000,0.5,3.5,0.2,300,250,0.4,50,0.3,0.01,10.0
98,8,89248.3178,1487.472,70,1798.9694,0.0951,370,11.12,1,[256],256,40,4000,0.5,3.5,0.2,300,250,0.4,50,0.3,0.01,10.0
98,9,84638.9207,1410.6487,269,1819.5769,0.1297,569,17.1,2,"[263, 514]",514,40,4000,0.5,3.5,0.2,300,250,0.4,50,0.3,0.01,10.0
98,10,85010.6383,1416.844,525,1775.066,0.1122,825,24.71,3,"[254, 505, 756]",756,40,4000,0.5,3.5,0.2,300,250,0.4,50,0.3,0.01,10.0
99,1,85680.9756,1428.0163,76,1742.0071,0.0929,376,11.27,1,[261],261,40,4000,0.5,3.5,0.2,300,250,0.4,50,0.6,0.01,10.0
99,2,81218.2384,1353.6373,280,1619.5844,0.1005,580,17.37,2,"[262, 513]",513,40,4000,0.5,3.5,0.2,300,250,0.4,50,0.6,0.01,10.0
99,3,75767.3563,1262.7893,959,1896.5165,0.1074,1259,37.72,4,"[258, 509, 760, 1014]",1014,40,4000,0.5,3.5,0.2,300,250,0.4,50,0.6,0.01,10.0
99,4,82673.2877,1377.8881,141,1803.6985,0.1018,441,13.22,1,[261],261,40,4000,0.5,3.5,0.2,300,250,0.4,50,0.6,0.01,10.0
99,5,78229.6059,1303.8268,344,1620.8808,0.0925,644,19.28,2,"[264, 515]",515,40,4000,0.5,3.5,0.2,300,250,0.4,50,0.6,0.01,10.0
99,6,73544.5904,1225.7432,65,1601.3393,0.0613,365,10.94,1,[263],263,40,4000,0.5,3.5,0.2,300,250,0.4,50,0.6,0.01,10.0
99,7,77892.9722,1298.2162,302,1828.1386,0.0993,602,18.03,2,"[258, 511]",511,40,4000,0.5,3.5,0.2,300,250,0.4,50,0.6,0.01,10.0
99,8,78497.552,1308.2925,99,1595.9962,0.1003,399,11.9,1,[264],264,40,4000,0.5,3.5,0.2,300,250,0.4,50,0.6,0.01,10.0
99,9,84592.8149,1409.8802,297,1776.5393,0.106,597,17.89,2,"[254, 506]",506,40,4000,0.5,3.5,0.2,300,250,0.4,50,0.6,0.01,10.0
99,10,73487.8826,1224.798,475,1804.3714,0.1366,775,23.21,3,"[261, 512, 762]",762,40,4000,0.5,3.5,0.2,300,250,0.4,50,0.6,0.01,10.0
100,1,77807.1411,1296.7857,565,1536.3628,0.0485,865,25.82,0,[],-1,40,4000,0.5,3.5,0.2,300,999999,0.4,0,0.3,0.01,10.0
100,2,85579.6594,1426.3277,361,1798.443,0.0733,661,19.77,0,[],-1,40,4000,0.5,3.5,0.2,300,999999,0.4,0,0.3,0.01,10.0
100,3,79119.8183,1318.6636,189,1571.2702,0.0244,489,14.62,0,[],-1,40,4000,0.5,3.5,0.2,300,999999,0.4,0,0.3,0.01,10.0
100,4,87997.9721,1466.6329,164,1656.5294,0.045,464,13.87,0,[],-1,40,4000,0.5,3.5,0.2,300,999999,0.4,0,0.3,0.01,10.0
100,5,79866.0704,1331.1012,55,1377.6006,0.037,355,10.6,0,[],-1,40,4000,0.5,3.5,0.2,300,999999,0.4,0,0.3,0.01,10.0
100,6,79314.7361,1321.9123,50,1628.5269,0.0665,350,10.42,0,[],-1,40,4000,0.5,3.5,0.2,300,999999,0.4,0,0.3,0.01,10.0
100,7,86417.9413,1440.299,40,1812.6485,0.0878,340,10.2,0,[],-1,40,4000,0.5,3.5,0.2,300,999999,0.4,0,0.3,0.01,10.0
100,8,88580.1432,1476.3357,93,1818.8386,0.0912,393,11.75,0,[],-1,40,4000,0.5,3.5,0.2,300,999999,0.4,0,0.3,0.01,10.0
100,9,82305.6566,1371.7609,269,1422.2197,0.025,569,16.93,0,[],-1,40,4000,0.5,3.5,0.2,300,999999,0.4,0,0.3,0.01,10.0
100,10,87175.7898,1452.9298,83,1721.9792,0.0388,383,11.44,0,[],-1,40,4000,0.5,3.5,0.2,300,999999,0.4,0,0.3,0.01,10.0
101,1,78785.7213,1313.0954,550,1690.3282,0.0939,1200,35.87,11,"[110, 217, 319, 419, 519, 621, 721, 821, 921, 1021, 1121]",1121,40,4000,0.5,3.5,0.2,650,100,0.4,20,0.3,0.01,10.0
101,2,86253.5021,1437.5584,60,1922.264,0.1464,710,21.26,7,"[105, 205, 305, 405, 505, 605, 705]",705,40,4000,0.5,3.5,0.2,650,100,0.4,20,0.3,0.01,10.0
101,3,81009.7567,1350.1626,922,1837.5217,0.1006,1572,47.07,15,"[108, 208, 309, 409, 511, 611, 711, 811, 911, 1012, 1112, 1212, 1312, 1412, 1512]",1512,40,4000,0.5,3.5,0.2,650,100,0.4,20,0.3,0.01,10.0
101,4,72211.5055,1203.5251,901,1691.5952,0.1242,1551,47.39,15,"[115, 215, 315, 415, 515, 615, 716, 817, 919, 1019, 1119, 1219, 1319, 1419, 1519]",1519,40,4000,0.5,3.5,0.2,650,100,0.4,20,0.3,0.01,10.0
101,5,75989.4414,1266.4907,222,1733.4171,0.074,872,26.4,8,"[110, 211, 312, 412, 512, 612, 712, 812]",812,40,4000,0.5,3.5,0.2,650,100,0.4,20,0.3,0.01,10.0
101,6,78707.1855,1311.7864,246,1601.5548,0.0827,896,26.91,8,"[107, 208, 309, 409, 509, 609, 709, 809]",809,40,4000,0.5,3.5,0.2,650,100,0.4,20,0.3,0.01,10.0
101,7,80863.3966,1347.7233,90,1792.7924,0.1292,740,22.21,7,"[115, 215, 315, 415, 515, 615, 715]",715,40,4000,0.5,3.5,0.2,650,100,0.4,20,0.3,0.01,10.0
101,8,81388.0893,1356.4682,541,1848.2071,0.1013,1191,35.71,11,"[110, 211, 312, 414, 515, 616, 716, 816, 916, 1016, 1116]",1116,40,4000,0.5,3.5,0.2,650,100,0.4,20,0.3,0.01,10.0
101,9,78014.6671,1300.2445,44,1584.0658,0.0714,694,20.76,6,"[108, 208, 308, 408, 508, 608]",608,40,4000,0.5,3.5,0.2,650,100,0.4,20,0.3,0.01,10.0
101,10,81464.2658,1357.7378,459,1652.0392,0.0749,1109,33.14,10,"[112, 212, 312, 412, 515, 615, 715, 815, 915, 1015]",1015,40,4000,0.5,3.5,0.2,650,100,0.4,20,0.3,0.01,10.0
102,1,79144.8324,1319.0805,139,1662.9081,0.0917,789,23.56,7,"[111, 214, 314, 414, 514, 614, 714]",714,40,4000,0.5,3.5,0.2,650,100,0.4,20,0.6,0.01,10.0
102,2,79342.4203,1322.3737,113,1810.9447,0.0909,763,22.77,7,"[107, 208, 308, 408, 508, 608, 708]",708,40,4000,0.5,3.5,0.2,650,100,0.4,20,0.6,0.01,10.0
102,3,80800.7733,1346.6796,758,1692.3456,0.0914,1408,42.0,13,"[110, 213, 313, 414, 514, 614, 714, 817, 917, 1017, 1117, 1217, 1317]",1317,40,4000,0.5,3.5,0.2,650,100,0.4,20,0.6,0.01,10.0
102,4,77837.7208,1297.2953,1172,1824.8772,0.1423,1822,54.68,18,"[106, 206, 306, 406, 506, 609, 710, 810, 911, 1011, 1112, 1214, 1314, 1414, 1514, 1614, 1714, 1814]",1814,40,4000,0.5,3.5,0.2,650,100,0.4,20,0.6,0.01,10.0
102,5,75915.9881,1265.2665,1029,1715.9979,0.0803,1679,51.18,16,"[106, 206, 306, 409, 509, 610, 713, 814, 914, 1014, 1115, 1215, 1315, 1415, 1515, 1615]",1615,40,4000,0.5,3.5,0.2,650,100,0.4,20,0.6,0.01,10.0
102,6,76032.1427,1267.2024,919,1825.3965,0.1028,1569,47.78,15,"[108, 208, 308, 408, 508, 608, 709, 809, 910, 1011, 1111, 1211, 1311, 1411, 1511]",1511,40,4000,0.5,3.5,0.2,650,100,0.4,20,0.6,0.01,10.0
102,7,78596.3679,1309.9395,525,1854.8793,0.1037,1175,35.23,11,"[112, 213, 313, 413, 513, 614, 714, 814, 914, 1014, 1114]",1114,40,4000,0.5,3.5,0.2,650,100,0.4,20,0.6,0.01,10.0
102,8,77764.0112,1296.0669,627,1724.8977,0.1145,1277,38.3,12,"[112, 213, 313, 413, 513, 613, 714, 814, 914, 1014, 1114, 1214]",1214,40,4000,0.5,3.5,0.2,650,100,0.4,20,0.6,0.01,10.0
102,9,78109.5965,1301.8266,237,1750.3251,0.1017,887,26.52,8,"[106, 206, 309, 409, 509, 609, 709, 809]",809,40,4000,0.5,3.5,0.2,650,100,0.4,20,0.6,0.01,10.0
102,10,78873.6991,1314.5617,1220,1714.0827,0.0913,1870,55.9,18,"[104, 204, 304, 404, 504, 606, 706, 807, 907, 1007, 1107, 1207, 1308, 1408, 1508, 1608, 1708, 1808]",1808,40,4000,0.5,3.5,0.2,650,100,0.4,20,0.6,0.01,10.0
103,1,84135.7692,1402.2628,839,1911.7228,0.0925,1489,44.58,5,"[257, 507, 759, 1011, 1261]",1261,40,4000,0.5,3.5,0.2,650,250,0.4,50,0.3,0.01,10.0
103,2,81535.9412,1358.9324,170,1744.8068,0.0904,820,24.92,3,"[265, 515, 765]",765,40,4000,0.5,3.5,0.2,650,250,0.4,50,0.3,0.01,10.0
103,3,81448.8295,1357.4805,402,1950.2093,0.1365,1052,31.46,4,"[257, 509, 759, 1009]",1009,40,4000,0.5,3.5,0.2,650,250,0.4,50,0.3,0.01,10.0
103,4,80318.4746,1338.6412,1096,1734.4919,0.0925,1746,52.21,6,"[257, 508, 758, 1009, 1260, 1510]",1510,40,4000,0.5,3.5,0.2,650,250,0.4,50,0.3,0.01,10.0
103,5,81328.1915,1355.4699,313,1685.2683,0.0886,963,28.79,3,"[254, 505, 755]",755,40,4000,0.5,3.5,0.2,650,250,0.4,50,0.3,0.01,10.0
103,6,72671.951,1211.1992,1283,1601.8299,0.0756,1933,57.83,7,"[258, 510, 763, 1015, 1265, 1516, 1766]",1766,40,4000,0.5,3.5,0.2,650,250,0.4,50,0.3,0.01,10.0
103,7,74938.3106,1248.9718,850,1591.2358,0.076,1500,44.8,5,"[259, 509, 759, 1013, 1263]",1263,40,4000,0.5,3.5,0.2,650,250,0.4,50,0.3,0.01,10.0
103,8,82691.9073,1378.1985,999,1612.1706,0.079,1649,49.24,6,"[258, 509, 759, 1011, 1261, 1511]",1511,40,4000,0.5,3.5,0.2,650,250,0.4,50,0.3,0.01,10.0
103,9,85269.1949,1421.1532,312,1732.0499,0.0865,962,28.81,3,"[258, 510, 760]",760,40,4000,0.5,3.5,0.2,650,250,0.4,50,0.3,0.01,10.0
103,10,71842.9445,1197.3824,451,1705.2907,0.0953,1101,32.95,4,"[254, 507, 757, 1007]",1007,40,4000,0.5,3.5,0.2,650,250,0.4,50,0.3,0.01,10.0
104,1,81188.8908,1353.1482,45,1492.1126,0.0554,695,20.84,2,"[260, 510]",510,40,4000,0.5,3.5,0.2,650,250,0.4,50,0.6,0.01,10.0
104,2,80455.7668,1340.9294,557,1782.8928,0.1233,1207,36.1,4,"[257, 507, 758, 1008]",1008,40,4000,0.5,3.5,0.2,650,250,0.4,50,0.6,0.01,10.0
104,3,75825.2757,1263.7546,176,1624.3418,0.0459,826,24.68,3,"[265, 515, 765]",765,40,4000,0.5,3.5,0.2,650,250,0.4,50,0.6,0.01,10.0
104,4,73531.412,1225.5235,334,1621.2444,0.0845,984,29.39,3,"[258, 509, 759]",759,40,4000,0.5,3.5,0.2,650,250,0.4,50,0.6,0.01,10.0
104,5,75348.3735,1255.8062,636,1894.3155,0.1643,1286,38.48,5,"[260, 510, 762, 1012, 1262]",1262,40,4000,0.5,3.5,0.2,650,250,0.4,50,0.6,0.01,10.0
104,6,83205.5131,1386.7586,408,1880.0086,0.1426,1058,31.59,4,"[256, 509, 759, 1009]",1009,40,4000,0.5,3.5,0.2,650,250,0.4,50,0.6,0.01,10.0
104,7,78660.6402,1311.0107,56,1641.8549,0.0613,706,21.1,2,"[260, 510]",510,40,4000,0.5,3.5,0.2,650,250,0.4,50,0.6,0.01,10.0
104,8,84555.9841,1409.2664,55,1767.2148,0.0916,705,21.11,2,"[260, 510]",510,40,4000,0.5,3.5,0.2,650,250,0.4,50,0.6,0.01,10.0
104,9,83778.5987,1396.31,44,1753.1512,0.0876,694,20.88,2,"[264, 514]",514,40,4000,0.5,3.5,0.2,650,250,0.4,50,0.6,0.01,10.0
104,10,76349.4904,1272.4915,811,1921.688,0.1156,1461,43.92,5,"[258, 510, 762, 1013, 1263]",1263,40,4000,0.5,3.5,0.2,650,250,0.4,50,0.6,0.01,10.0
105,1,74396.0692,1239.9345,73,1762.4079,0.1088,723,22.28,1,[413],413,40,4000,0.5,3.5,0.2,650,400,0.4,80,0.3,0.01,10.0
105,2,72992.9365,1216.5489,530,1727.5824,0.0957,1180,35.27,2,"[407, 808]",808,40,4000,0.5,3.5,0.2,650,400,0.4,80,0.3,0.01,10.0
105,3,83267.1075,1387.7851,441,1853.5665,0.0931,1091,32.63,2,"[414, 816]",816,40,4000,0.5,3.5,0.2,650,400,0.4,80,0.3,0.01,10.0
105,4,82916.6922,1381.9449,442,1760.7998,0.0782,1092,32.59,2,"[411, 812]",812,40,4000,0.5,3.5,0.2,650,400,0.4,80,0.3,0.01,10.0
105,5,86103.6874,1435.0615,423,1848.236,0.0891,1073,32.03,2,"[409, 811]",811,40,4000,0.5,3.5,0.2,650,400,0.4,80,0.3,0.01,10.0
105,6,86770.3858,1446.1731,415,1898.8838,0.0854,1065,31.77,2,"[402, 804]",804,40,4000,0.5,3.5,0.2,650,400,0.4,80,0.3,0.01,10.0
105,7,80442.586,1340.7098,473,1833.7029,0.0731,1123,33.6,2,"[416, 818]",818,40,4000,0.5,3.5,0.2,650,400,0.4,80,0.3,0.01,10.0
105,8,84848.4073,1414.1401,442,1787.6537,0.084,1092,32.86,2,"[409, 810]",810,40,4000,0.5,3.5,0.2,650,400,0.4,80,0.3,0.01,10.0
105,9,78221.7136,1303.6952,501,1753.4876,0.0925,1151,34.41,2,"[406, 807]",807,40,4000,0.5,3.5,0.2,650,400,0.4,80,0.3,0.01,10.0
105,10,81560.0419,1359.334,512,1728.7221,0.0566,1162,34.81,2,"[413, 817]",817,40,4000,0.5,3.5,0.2,650,400,0.4,80,0.3,0.01,10.0
106,1,79468.2888,1324.4715,432,1944.396,0.1223,1082,32.33,2,"[407, 809]",809,40,4000,0.5,3.5,0.2,650,400,0.4,80,0.6,0.01,10.0
106,2,77801.0549,1296.6842,607,1879.5648,0.1512,1257,37.51,3,"[414, 816, 1216]",1216,40,4000,0.5,3.5,0.2,650,400,0.4,80,0.6,0.01,10.0
106,3,82792.4192,1379.8737,447,1638.7148,0.0733,1097,32.8,2,"[407, 809]",809,40,4000,0.5,3.5,0.2,650,400,0.4,80,0.6,0.01,10.0
106,4,77113.13,1285.2188,489,1744.9241,0.1052,1139,34.07,2,"[414, 816]",816,40,4000,0.5,3.5,0.2,650,400,0.4,80,0.6,0.01,10.0
106,5,80254.4519,1337.5742,464,2052.9837,0.0881,1114,33.33,2,"[407, 809]",809,40,4000,0.5,3.5,0.2,650,400,0.4,80,0.6,0.01,10.0
106,6,86167.5539,1436.1259,235,1892.1999,0.1311,885,26.44,2,"[412, 812]",812,40,4000,0.5,3.5,0.2,650,400,0.4,80,0.6,0.01,10.0
106,7,75443.2315,1257.3872,818,1585.2447,0.0781,1468,43.92,3,"[409, 812, 1213]",1213,40,4000,0.5,3.5,0.2,650,400,0.4,80,0.6,0.01,10.0
106,8,82115.4375,1368.5906,542,1772.0844,0.1019,1192,35.82,2,"[405, 806]",806,40,4000,0.5,3.5,0.2,650,400,0.4,80,0.6,0.01,10.0
106,9,80944.3372,1349.0723,457,1648.7177,0.0802,1107,33.04,2,"[409, 810]",810,40,4000,0.5,3.5,0.2,650,400,0.4,80,0.6,0.01,10.0
106,10,88502.6494,1475.0442,45,1841.8976,0.1069,695,20.74,1,[410],410,40,4000,0.5,3.5,0.2,650,400,0.4,80,0.6,0.01,10.0
107,1,83252.7953,1387.5466,46,1636.5628,0.0744,696,20.83,0,[],-1,40,4000,0.5,3.5,0.2,650,999999,0.4,0,0.3,0.01,10.0
107,2,84032.3757,1400.5396,787,1808.9397,0.1077,1437,42.85,0,[],-1,40,4000,0.5,3.5,0.2,650,999999,0.4,0,0.3,0.01,10.0
107,3,80418.3854,1340.3064,1771,1778.8972,0.0683,2421,72.18,0,[],-1,40,4000,0.5,3.5,0.2,650,999999,0.4,0,0.3,0.01,10.0
107,4,83010.1214,1383.502,72,1579.2448,0.0484,722,21.59,0,[],-1,40,4000,0.5,3.5,0.2,650,999999,0.4,0,0.3,0.01,10.0
107,5,79097.2959,1318.2883,43,1361.809,0.031,693,20.68,0,[],-1,40,4000,0.5,3.5,0.2,650,999999,0.4,0,0.3,0.01,10.0
107,6,86707.1756,1445.1196,1043,1764.5752,0.0892,1693,50.59,0,[],-1,40,4000,0.5,3.5,0.2,650,999999,0.4,0,0.3,0.01,10.0
107,7,75094.4065,1251.5734,213,1547.2593,0.0808,863,25.8,0,[],-1,40,4000,0.5,3.5,0.2,650,999999,0.4,0,0.3,0.01,10.0
107,8,85742.2967,1429.0383,58,1715.2211,0.0387,708,21.09,0,[],-1,40,4000,0.5,3.5,0.2,650,999999,0.4,0,0.3,0.01,10.0
107,9,78053.4394,1300.8907,244,1338.7618,0.0304,894,26.62,0,[],-1,40,4000,0.5,3.5,0.2,650,999999,0.4,0,0.3,0.01,10.0
107,10,84426.1596,1407.1027,276,1711.6757,0.0784,926,27.59,0,[],-1,40,4000,0.5,3.5,0.2,650,999999,0.4,0,0.3,0.01,10.0
108,1,72804.6623,1213.411,516,1902.7947,0.1537,1516,45.29,15,"[111, 211, 311, 411, 511, 612, 712, 812, 912, 1012, 1112, 1212, 1312, 1412, 1512]",1512,40,4000,0.5,3.5,0.2,1000,100,0.4,20,0.3,0.01,10.0
108,2,72786.9557,1213.1159,311,2154.8397,0.2744,1311,39.14,13,"[108, 208, 309, 410, 510, 610, 710, 810, 910, 1010, 1110, 1210, 1310]",1310,40,4000,0.5,3.5,0.2,1000,100,0.4,20,0.3,0.01,10.0
108,3,75829.8228,1263.8304,3095,1608.7577,0.0,0,119.74,39,"[111, 211, 315, 416, 516, 616, 717, 817, 917, 1017, 1117, 1217, 1317, 1417, 1518, 1618, 1718, 1818, 1918, 2018, 2118, 2218, 2318, 2419, 2521, 2621, 2721, 2821, 2921, 3021, 3122, 3222, 3322, 3422, 3522, 3622, 3722, 3822, 3922]",3922,40,4000,0.5,3.5,0.2,1000,100,0.4,20,0.3,0.01,10.0
108,4,77097.7801,1284.963,44,1641.3562,0.093,1044,31.27,10,"[105, 205, 305, 405, 505, 605, 705, 805, 905, 1005]",1005,40,4000,0.5,3.5,0.2,1000,100,0.4,20,0.3,0.01,10.0
108,5,78903.77,1315.0628,889,1757.4728,0.0913,1889,56.46,18,"[113, 213, 315, 415, 518, 618, 718, 818, 919, 1019, 1119, 1219, 1319, 1419, 1519, 1619, 1719, 1819]",1819,40,4000,0.5,3.5,0.2,1000,100,0.4,20,0.3,0.01,10.0
108,6,75146.6176,1252.4436,529,1774.9137,0.1319,1529,45.76,15,"[109, 209, 310, 411, 511, 612, 712, 812, 912, 1012, 1112, 1212, 1312, 1412, 1512]",1512,40,4000,0.5,3.5,0.2,1000,100,0.4,20,0.3,0.01,10.0
108,7,76779.2733,1279.6546,516,1942.8402,0.1735,1516,45.32,15,"[111, 212, 312, 412, 512, 613, 713, 813, 913, 1013, 1113, 1213, 1313, 1413, 1513]",1513,40,4000,0.5,3.5,0.2,1000,100,0.4,20,0.3,0.01,10.0
108,8,66959.6232,1115.9937,2238,1686.9228,0.1279,3238,96.8,32,"[108, 208, 309, 410, 510, 610, 710, 810, 911, 1011, 1111, 1211, 1311, 1411, 1513, 1613, 1713, 1813, 1913, 2013, 2113, 2213, 2314, 2414, 2514, 2614, 2714, 2814, 2914, 3014, 3114, 3214]",3214,40,4000,0.5,3.5,0.2,1000,100,0.4,20,0.3,0.01,10.0
108,9,84714.7377,1411.9123,159,1798.0471,0.1165,1159,34.76,11,"[115, 217, 317, 417, 517, 617, 717, 817, 917, 1017, 1117]",1117,40,4000,0.5,3.5,0.2,1000,100,0.4,20,0.3,0.01,10.0
108,10,82497.0252,1374.9504,724,1908.4116,0.1301,1724,51.51,17,"[105, 206, 306, 406, 506, 606, 706, 808, 908, 1008, 1108, 1208, 1308, 1408, 1508, 1608, 1708]",1708,40,4000,0.5,3.5,0.2,1000,100,0.4,20,0.3,0.01,10.0
109,1,78904.5245,1315.0754,335,1774.5969,0.1596,1335,39.97,13,"[108, 211, 312, 413, 513, 613, 713, 813, 913, 1013, 1113, 1213, 1313]",1313,40,4000,0.5,3.5,0.2,1000,100,0.4,20,0.6,0.01,10.0
109,2,79217.623,1320.2937,177,1819.6716,0.0853,1177,35.23,11,"[111, 216, 316, 416, 516, 616, 716, 816, 916, 1016, 1116]",1116,40,4000,0.5,3.5,0.2,1000,100,0.4,20,0.6,0.01,10.0
109,3,75058.808,1250.9801,1216,2032.1416,0.1977,2216,66.24,22,"[108, 209, 311, 411, 511, 611, 711, 811, 911, 1011, 1111, 1211, 1312, 1412, 1512, 1612, 1712, 1812, 1912, 2012, 2112, 2212]",2212,40,4000,0.5,3.5,0.2,1000,100,0.4,20,0.6,0.01,10.0
109,4,77784.6404,1296.4107,723,1929.2857,0.1401,1723,51.67,17,"[108, 208, 308, 409, 511, 612, 712, 813, 913, 1013, 1113, 1213, 1313, 1413, 1513, 1613, 1713]",1713,40,4000,0.5,3.5,0.2,1000,100,0.4,20,0.6,0.01,10.0
109,5,73522.9347,1225.3822,373,1616.4844,0.0894,1373,41.33,13,"[105, 208, 308, 409, 509, 609, 709, 809, 909, 1009, 1109, 1209, 1309]",1309,40,4000,0.5,3.5,0.2,1000,100,0.4,20,0.6,0.01,10.0
109,6,78187.8092,1303.1302,1728,1910.1813,0.1217,2728,81.54,27,"[107, 208, 308, 408, 508, 609, 710, 810, 910, 1010, 1111, 1211, 1311, 1411, 1511, 1614, 1714, 1815, 1915, 2015, 2115, 2215, 2315, 2415, 2515, 2615, 2715]",2715,40,4000,0.5,3.5,0.2,1000,100,0.4,20,0.6,0.01,10.0
109,7,78233.4263,1303.8904,122,1907.9413,0.1432,1122,33.56,11,"[111, 212, 312, 412, 512, 612, 712, 812, 912, 1012, 1112]",1112,40,4000,0.5,3.5,0.2,1000,100,0.4,20,0.6,0.01,10.0
109,8,77305.9332,1288.4322,128,1819.6716,0.1368,1128,33.76,11,"[110, 211, 311, 411, 511, 611, 711, 811, 911, 1011, 1111]",1111,40,4000,0.5,3.5,0.2,1000,100,0.4,20,0.6,0.01,10.0
109,9,79762.8184,1329.3803,448,1751.4972,0.1186,1448,43.37,14,"[112, 212, 312, 412, 515, 615, 715, 815, 915, 1015, 1115, 1215, 1315, 1415]",1415,40,4000,0.5,3.5,0.2,1000,100,0.4,20,0.6,0.01,10.0
109,10,79589.0419,1326.484,891,1703.6914,0.0985,1891,56.51,18,"[104, 204, 304, 404, 505, 606, 706, 806, 907, 1007, 1107, 1207, 1307, 1407, 1507, 1607, 1707, 1807]",1807,40,4000,0.5,3.5,0.2,1000,100,0.4,20,0.6,0.01,10.0
110,1,76379.7936,1272.9966,72,1435.6789,0.059,1072,32.08,4,"[265, 515, 765, 1015]",1015,40,4000,0.5,3.5,0.2,1000,250,0.4,50,0.3,0.01,10.0
110,2,87630.355,1460.5059,275,2010.3461,0.1418,1275,38.15,5,"[258, 509, 759, 1009, 1259]",1259,40,4000,0.5,3.5,0.2,1000,250,0.4,50,0.3,0.01,10.0
110,3,81830.6133,1363.8436,652,1797.1274,0.1001,1652,49.7,6,"[263, 513, 764, 1014, 1264, 1514]",1514,40,4000,0.5,3.5,0.2,1000,250,0.4,50,0.3,0.01,10.0
110,4,76347.2281,1272.4538,328,1542.28,0.0726,1328,39.7,5,"[271, 522, 772, 1022, 1272]",1272,40,4000,0.5,3.5,0.2,1000,250,0.4,50,0.3,0.01,10.0
110,5,76998.2706,1283.3045,58,1843.1395,0.1277,1058,31.64,4,"[262, 512, 762, 1012]",1012,40,4000,0.5,3.5,0.2,1000,250,0.4,50,0.3,0.01,10.0
